obs_time_utc,name,city,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,congestion_ratio,road_closure,confidence,corridor_file
2026-07-31 03:00:00+00:00,Cawang interchange,Jabodetabek,19.0,41.0,142.0,65.0,0.5365853658536586,0.0,1.0,tt_cawang
2026-07-31 03:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,25.0,31.0,2205.0,1778.0,0.1935483870967742,0.0,0.963271,tt_depok
2026-07-31 03:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 03:00:00+00:00,Grogol,Jabodetabek,29.0,40.0,420.0,304.0,0.275,0.0,1.0,tt_grogol
2026-07-31 03:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,21.0,35.0,1931.0,1158.0,0.4,0.0,1.0,tt_kebonjeruk
2026-07-31 03:00:00+00:00,Kelapa Gading,Jabodetabek,22.0,29.0,1396.0,1059.0,0.2413793103448276,0.0,0.998549,tt_kelapagading
2026-07-31 03:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 03:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,33.0,39.0,434.0,368.0,0.1538461538461538,0.0,1.0,tt_sudirman
2026-07-31 03:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,38.0,47.0,244.0,197.0,0.1914893617021277,0.0,1.0,tt_tangerang
2026-07-31 03:00:00+00:00,TB Simatupang,Jabodetabek,35.0,72.0,706.0,343.0,0.5138888888888888,0.0,1.0,tt_tbsimatupang
2026-07-31 03:00:00+00:00,Jl. MH Thamrin,Jabodetabek,18.0,22.0,319.0,261.0,0.1818181818181817,0.0,1.0,tt_thamrin
2026-07-31 05:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 05:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-07-31 05:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 05:00:00+00:00,Cawang interchange,Jabodetabek,30.0,42.0,90.0,64.0,0.2857142857142857,0.0,1.0,tt_cawang
2026-07-31 05:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 05:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 05:00:00+00:00,Grogol,Jabodetabek,35.0,40.0,348.0,304.0,0.125,0.0,1.0,tt_grogol
2026-07-31 05:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,23.0,35.0,1763.0,1158.0,0.3428571428571428,0.0,1.0,tt_kebonjeruk
2026-07-31 05:00:00+00:00,Kelapa Gading,Jabodetabek,21.0,29.0,1463.0,1059.0,0.2758620689655172,0.0,0.998549,tt_kelapagading
2026-07-31 05:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 05:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,31.0,39.0,463.0,368.0,0.2051282051282051,0.0,1.0,tt_sudirman
2026-07-31 05:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 05:00:00+00:00,TB Simatupang,Jabodetabek,50.0,72.0,494.0,343.0,0.3055555555555556,0.0,1.0,tt_tbsimatupang
2026-07-31 05:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-07-31 06:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,0.0,0.979064,tt_bekasi
2026-07-31 06:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,33.0,45.0,897.0,658.0,0.2666666666666667,0.0,1.0,tt_bogor
2026-07-31 06:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 06:00:00+00:00,Cawang interchange,Jabodetabek,21.0,41.0,128.0,65.0,0.4878048780487805,0.0,1.0,tt_cawang
2026-07-31 06:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,26.0,31.0,2120.0,1778.0,0.1612903225806451,0.0,0.977301,tt_depok
2026-07-31 06:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,26.0,44.0,90.0,53.0,0.409090909090909,0.0,1.0,tt_gatsu
2026-07-31 06:00:00+00:00,Grogol,Jabodetabek,31.0,39.0,393.0,312.0,0.2051282051282051,0.0,1.0,tt_grogol
2026-07-31 06:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,22.0,35.0,1843.0,1158.0,0.3714285714285714,0.0,1.0,tt_kebonjeruk
2026-07-31 06:00:00+00:00,Kelapa Gading,Jabodetabek,19.0,29.0,1617.0,1059.0,0.3448275862068966,0.0,1.0,tt_kelapagading
2026-07-31 06:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 06:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,23.0,38.0,624.0,377.0,0.3947368421052631,0.0,1.0,tt_sudirman
2026-07-31 06:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,39.0,47.0,237.0,197.0,0.1702127659574468,0.0,1.0,tt_tangerang
2026-07-31 06:00:00+00:00,TB Simatupang,Jabodetabek,49.0,71.0,504.0,348.0,0.3098591549295775,0.0,1.0,tt_tbsimatupang
2026-07-31 06:00:00+00:00,Jl. MH Thamrin,Jabodetabek,20.0,25.0,287.0,229.0,0.1999999999999999,0.0,1.0,tt_thamrin
2026-07-31 08:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 08:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,36.0,44.0,823.0,673.0,0.1818181818181817,0.0,1.0,tt_bogor
2026-07-31 08:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 08:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 08:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 08:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 08:00:00+00:00,Grogol,Jabodetabek,33.0,39.0,369.0,312.0,0.1538461538461538,0.0,0.998084,tt_grogol
2026-07-31 08:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,22.0,35.0,1843.0,1158.0,0.3714285714285714,0.0,1.0,tt_kebonjeruk
2026-07-31 08:00:00+00:00,Kelapa Gading,Jabodetabek,20.0,29.0,1536.0,1059.0,0.3103448275862068,0.0,1.0,tt_kelapagading
2026-07-31 08:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 08:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,23.0,39.0,624.0,368.0,0.4102564102564102,0.0,1.0,tt_sudirman
2026-07-31 08:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,36.0,48.0,257.0,193.0,0.25,0.0,1.0,tt_tangerang
2026-07-31 08:00:00+00:00,TB Simatupang,Jabodetabek,41.0,71.0,603.0,348.0,0.4225352112676056,0.0,1.0,tt_tbsimatupang
2026-07-31 08:00:00+00:00,Jl. MH Thamrin,Jabodetabek,14.0,23.0,410.0,249.0,0.3913043478260869,0.0,1.0,tt_thamrin
2026-07-31 10:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,15.0,18.0,1286.0,1072.0,0.1666666666666666,0.0,0.969107,tt_bekasi
2026-07-31 10:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,36.0,44.0,823.0,673.0,0.1818181818181817,0.0,1.0,tt_bogor
2026-07-31 10:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 10:00:00+00:00,Cawang interchange,Jabodetabek,30.0,43.0,90.0,62.0,0.3023255813953488,0.0,1.0,tt_cawang
2026-07-31 10:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,25.0,32.0,2205.0,1722.0,0.21875,0.0,0.970822,tt_depok
2026-07-31 10:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 10:00:00+00:00,Grogol,Jabodetabek,30.0,39.0,406.0,312.0,0.2307692307692307,0.0,0.999126,tt_grogol
2026-07-31 10:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,20.0,35.0,2027.0,1158.0,0.4285714285714286,0.0,1.0,tt_kebonjeruk
2026-07-31 10:00:00+00:00,Kelapa Gading,Jabodetabek,21.0,29.0,1463.0,1059.0,0.2758620689655172,0.0,0.997931,tt_kelapagading
2026-07-31 10:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,15.0,21.0,291.0,208.0,0.2857142857142857,0.0,1.0,tt_kuningan
2026-07-31 10:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,23.0,38.0,624.0,377.0,0.3947368421052631,0.0,1.0,tt_sudirman
2026-07-31 10:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,36.0,48.0,257.0,193.0,0.25,0.0,1.0,tt_tangerang
2026-07-31 10:00:00+00:00,TB Simatupang,Jabodetabek,22.0,72.0,1124.0,343.0,0.6944444444444444,0.0,1.0,tt_tbsimatupang
2026-07-31 10:00:00+00:00,Jl. MH Thamrin,Jabodetabek,16.0,22.0,359.0,261.0,0.2727272727272727,0.0,1.0,tt_thamrin
2026-07-31 11:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,13.0,18.0,1484.0,1072.0,0.2777777777777778,0.0,0.97,tt_bekasi
2026-07-31 11:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,30.0,44.0,987.0,673.0,0.3181818181818182,0.0,1.0,tt_bogor
2026-07-31 11:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 11:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 11:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,27.0,31.0,2042.0,1778.0,0.1290322580645161,0.0,0.996024,tt_depok
2026-07-31 11:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,17.0,43.0,138.0,54.0,0.6046511627906976,0.0,1.0,tt_gatsu
2026-07-31 11:00:00+00:00,Grogol,Jabodetabek,33.0,40.0,369.0,304.0,0.175,0.0,1.0,tt_grogol
2026-07-31 11:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,21.0,35.0,1931.0,1158.0,0.4,0.0,1.0,tt_kebonjeruk
2026-07-31 11:00:00+00:00,Kelapa Gading,Jabodetabek,19.0,29.0,1617.0,1059.0,0.3448275862068966,0.0,1.0,tt_kelapagading
2026-07-31 11:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,16.0,21.0,273.0,208.0,0.2380952380952381,0.0,1.0,tt_kuningan
2026-07-31 11:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,24.0,39.0,598.0,368.0,0.3846153846153846,0.0,1.0,tt_sudirman
2026-07-31 11:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,21.0,48.0,441.0,193.0,0.5625,0.0,1.0,tt_tangerang
2026-07-31 11:00:00+00:00,TB Simatupang,Jabodetabek,30.0,71.0,824.0,348.0,0.5774647887323944,0.0,1.0,tt_tbsimatupang
2026-07-31 11:00:00+00:00,Jl. MH Thamrin,Jabodetabek,13.0,22.0,442.0,261.0,0.409090909090909,0.0,1.0,tt_thamrin
2026-07-31 13:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 13:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,31.0,45.0,955.0,658.0,0.3111111111111111,0.0,1.0,tt_bogor
2026-07-31 13:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 13:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 13:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,24.0,31.0,2297.0,1778.0,0.2258064516129032,0.0,0.996688,tt_depok
2026-07-31 13:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 13:00:00+00:00,Grogol,Jabodetabek,33.0,40.0,369.0,304.0,0.175,0.0,1.0,tt_grogol
2026-07-31 13:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,23.0,35.0,1763.0,1158.0,0.3428571428571428,0.0,1.0,tt_kebonjeruk
2026-07-31 13:00:00+00:00,Kelapa Gading,Jabodetabek,20.0,29.0,1536.0,1059.0,0.3103448275862068,0.0,1.0,tt_kelapagading
2026-07-31 13:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,17.0,21.0,256.0,208.0,0.1904761904761904,0.0,1.0,tt_kuningan
2026-07-31 13:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,31.0,39.0,463.0,368.0,0.2051282051282051,0.0,1.0,tt_sudirman
2026-07-31 13:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 13:00:00+00:00,TB Simatupang,Jabodetabek,54.0,71.0,458.0,348.0,0.2394366197183098,0.0,1.0,tt_tbsimatupang
2026-07-31 13:00:00+00:00,Jl. MH Thamrin,Jabodetabek,14.0,23.0,410.0,249.0,0.3913043478260869,0.0,1.0,tt_thamrin
2026-07-31 14:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 14:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,37.0,44.0,800.0,673.0,0.159090909090909,0.0,1.0,tt_bogor
2026-07-31 14:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 14:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 14:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,25.0,31.0,2205.0,1778.0,0.1935483870967742,0.0,0.993698,tt_depok
2026-07-31 14:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 14:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-07-31 14:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,28.0,36.0,1448.0,1126.0,0.2222222222222222,0.0,1.0,tt_kebonjeruk
2026-07-31 14:00:00+00:00,Kelapa Gading,Jabodetabek,24.0,29.0,1280.0,1059.0,0.1724137931034483,0.0,0.996365,tt_kelapagading
2026-07-31 14:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,17.0,21.0,256.0,208.0,0.1904761904761904,0.0,1.0,tt_kuningan
2026-07-31 14:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,31.0,39.0,463.0,368.0,0.2051282051282051,0.0,1.0,tt_sudirman
2026-07-31 14:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 14:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-07-31 14:00:00+00:00,Jl. MH Thamrin,Jabodetabek,19.0,24.0,302.0,239.0,0.2083333333333333,0.0,1.0,tt_thamrin
2026-07-31 16:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 16:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-07-31 16:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 16:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 16:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 16:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 16:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-07-31 16:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-07-31 16:00:00+00:00,Kelapa Gading,Jabodetabek,27.0,29.0,1137.0,1059.0,0.0689655172413793,0.0,0.993223,tt_kelapagading
2026-07-31 16:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 16:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-07-31 16:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 16:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-07-31 16:00:00+00:00,Jl. MH Thamrin,Jabodetabek,21.0,24.0,273.0,239.0,0.125,0.0,1.0,tt_thamrin
2026-07-31 18:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 18:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-07-31 18:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 18:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 18:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 18:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 18:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-07-31 18:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-07-31 18:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-07-31 18:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,17.0,20.0,256.0,218.0,0.15,0.0,0.938113,tt_kuningan
2026-07-31 18:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-07-31 18:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 18:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-07-31 18:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-07-31 19:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 19:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-07-31 19:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 19:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 19:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 19:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 19:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-07-31 19:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-07-31 19:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-07-31 19:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 19:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-07-31 19:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 19:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-07-31 19:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-07-31 21:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 21:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-07-31 21:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 21:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 21:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 21:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 21:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-07-31 21:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-07-31 21:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-07-31 21:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 21:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-07-31 21:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 21:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-07-31 21:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-07-31 22:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-07-31 22:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-07-31 22:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-07-31 22:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-07-31 22:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-07-31 22:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-07-31 22:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-07-31 22:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-07-31 22:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-07-31 22:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-07-31 22:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-07-31 22:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-07-31 22:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-07-31 22:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-01 00:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-01 00:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,37.0,44.0,800.0,673.0,0.159090909090909,0.0,1.0,tt_bogor
2026-08-01 00:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-01 00:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-01 00:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-01 00:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-01 00:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
