obs_time_utc,corridor_file,name,city,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,congestion_ratio,road_closure,confidence,is_observed
2026-07-23 13:00:00+00:00,tt_sudirman,Jl. Sudirman (HI),Jabodetabek,26.0,38.0,552.0,377.0,0.3157894736842105,0.0,1.0,True
2026-07-23 13:00:00+00:00,tt_tangerang,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,True
2026-07-23 13:00:00+00:00,tt_tbsimatupang,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,True
2026-07-23 13:00:00+00:00,tt_thamrin,Jl. MH Thamrin,Jabodetabek,8.0,22.0,718.0,261.0,0.6363636363636364,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_bekasi,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_bogor,Tol Jagorawi (Bogor),Jabodetabek,36.0,44.0,823.0,673.0,0.1818181818181817,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_bsd,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_cawang,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_depok,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_gatsu,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_grogol,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_kebonjeruk,Tol Kebon Jeruk,Jabodetabek,27.0,35.0,1501.0,1158.0,0.2285714285714285,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_kelapagading,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_kuningan,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_sudirman,Jl. Sudirman (HI),Jabodetabek,29.0,39.0,494.0,368.0,0.2564102564102564,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_tangerang,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_tbsimatupang,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,True
2026-07-23 14:00:00+00:00,tt_thamrin,Jl. MH Thamrin,Jabodetabek,19.0,25.0,302.0,229.0,0.24,0.0,1.0,True
2026-07-23 15:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 15:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 16:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 17:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 18:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 19:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 20:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 21:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 22:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-23 23:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-24 00:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-24 01:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-24 02:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_gatsu,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_grogol,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_kebonjeruk,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_kelapagading,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_kuningan,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_sudirman,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_tangerang,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_tbsimatupang,,,,,,,,,,False
2026-07-24 03:00:00+00:00,tt_thamrin,,,,,,,,,,False
2026-07-24 04:00:00+00:00,tt_bekasi,,,,,,,,,,False
2026-07-24 04:00:00+00:00,tt_bogor,,,,,,,,,,False
2026-07-24 04:00:00+00:00,tt_bsd,,,,,,,,,,False
2026-07-24 04:00:00+00:00,tt_cawang,,,,,,,,,,False
2026-07-24 04:00:00+00:00,tt_depok,,,,,,,,,,False
2026-07-24 04:00:00+00:00,tt_gatsu,,,,,,,,,,False
