loss,val_loss,learning_rate
0.9448527097702026,0.8766317963600159,0.0010000000474974513
0.7158986330032349,0.6097816824913025,0.0010000000474974513
0.5748983025550842,0.4213290512561798,0.0010000000474974513
0.5015242099761963,0.3550121486186981,0.0010000000474974513
0.4797214865684509,0.3398682177066803,0.0010000000474974513
0.4627648890018463,0.33768370747566223,0.0010000000474974513
0.4576673209667206,0.33485516905784607,0.0010000000474974513
0.4386359751224518,0.32193517684936523,0.0010000000474974513
0.4343223571777344,0.3165540099143982,0.0010000000474974513
0.42991161346435547,0.3180590569972992,0.0010000000474974513
0.4217434823513031,0.3113340437412262,0.0010000000474974513
0.4045730531215668,0.3070536255836487,0.0010000000474974513
0.4008703827857971,0.3089343011379242,0.0010000000474974513
0.3985031843185425,0.30708107352256775,0.0010000000474974513
0.39285552501678467,0.30828166007995605,0.0010000000474974513
0.38088056445121765,0.3092929422855377,0.0010000000474974513
0.37619373202323914,0.30694612860679626,0.0010000000474974513
0.37428122758865356,0.3170821964740753,0.0010000000474974513
0.368836373090744,0.30810603499412537,0.0010000000474974513
0.3637179732322693,0.3218812346458435,0.0010000000474974513
0.3562968075275421,0.31969910860061646,0.0010000000474974513
0.34883981943130493,0.3214751183986664,0.0010000000474974513
0.3464852571487427,0.32886433601379395,0.0005000000237487257
0.34417739510536194,0.3258921205997467,0.0005000000237487257
0.34208840131759644,0.33873143792152405,0.0005000000237487257
0.33863770961761475,0.33554360270500183,0.0005000000237487257
0.33334189653396606,0.33375176787376404,0.0005000000237487257
