loss,val_loss,learning_rate
0.8994297385215759,0.8166009783744812,0.0010000000474974513
0.6918267011642456,0.5415917634963989,0.0010000000474974513
0.5504276752471924,0.39413535594940186,0.0010000000474974513
0.5124958157539368,0.3741724193096161,0.0010000000474974513
0.48342165350914,0.36248472332954407,0.0010000000474974513
0.46718400716781616,0.3436170518398285,0.0010000000474974513
0.4572799801826477,0.3351098299026489,0.0010000000474974513
0.4470277726650238,0.3296004831790924,0.0010000000474974513
0.43546944856643677,0.3243131637573242,0.0010000000474974513
0.4346383213996887,0.3194178342819214,0.0010000000474974513
0.42698371410369873,0.3157620429992676,0.0010000000474974513
0.4174092710018158,0.31135430932044983,0.0010000000474974513
0.4047392010688782,0.30854013562202454,0.0010000000474974513
0.39919257164001465,0.30604299902915955,0.0010000000474974513
0.3848530948162079,0.30905434489250183,0.0010000000474974513
0.3740045726299286,0.31530097126960754,0.0010000000474974513
0.35685744881629944,0.3247678279876709,0.0010000000474974513
0.3392091989517212,0.33083853125572205,0.0010000000474974513
0.326205313205719,0.3212951123714447,0.0010000000474974513
0.31321677565574646,0.3575398921966553,0.0005000000237487257
0.3101729154586792,0.37081077694892883,0.0005000000237487257
0.3135361969470978,0.36161497235298157,0.0005000000237487257
0.3045639395713806,0.3663932681083679,0.0005000000237487257
0.2997860610485077,0.367302805185318,0.0005000000237487257
