loss,val_loss,learning_rate
0.9622312784194946,1.0723953247070312,0.0010000000474974513
0.9131444096565247,0.9946058988571167,0.0010000000474974513
0.8835674524307251,0.9641995429992676,0.0010000000474974513
0.8774711489677429,0.9625993371009827,0.0010000000474974513
0.8712189197540283,0.9610928297042847,0.0010000000474974513
0.8685192465782166,0.9581225514411926,0.0010000000474974513
0.8647800087928772,0.9538806080818176,0.0010000000474974513
0.8614400029182434,0.9509993195533752,0.0010000000474974513
0.8602128028869629,0.9507338404655457,0.0010000000474974513
0.8543794751167297,0.9493216276168823,0.0010000000474974513
0.8516722917556763,0.9457679390907288,0.0010000000474974513
0.8539202809333801,0.9453698396682739,0.0010000000474974513
0.8509851694107056,0.9444436430931091,0.0010000000474974513
0.8492299318313599,0.9436880946159363,0.0010000000474974513
0.8437029719352722,0.9406020045280457,0.0010000000474974513
0.8419805765151978,0.9396451115608215,0.0010000000474974513
0.8411003947257996,0.9388526678085327,0.0010000000474974513
0.8398693203926086,0.9357077479362488,0.0010000000474974513
0.8344950079917908,0.9375254511833191,0.0010000000474974513
0.8338631987571716,0.9333897233009338,0.0010000000474974513
0.8291482329368591,0.9306947588920593,0.0010000000474974513
0.827101469039917,0.9306259155273438,0.0010000000474974513
0.8260715007781982,0.9294560551643372,0.0010000000474974513
0.8195061087608337,0.9286126494407654,0.0010000000474974513
0.8206444382667542,0.9241845607757568,0.0010000000474974513
0.8222560286521912,0.9204429984092712,0.0010000000474974513
0.8160398006439209,0.917809784412384,0.0010000000474974513
0.814940869808197,0.9151812791824341,0.0010000000474974513
0.8118107914924622,0.9131491184234619,0.0010000000474974513
0.8134453892707825,0.9116069078445435,0.0010000000474974513
0.8046465516090393,0.9109994769096375,0.0010000000474974513
0.8046181797981262,0.9047280550003052,0.0010000000474974513
0.8040760159492493,0.9023066759109497,0.0010000000474974513
0.798693060874939,0.9000888466835022,0.0010000000474974513
0.7930821180343628,0.8994146585464478,0.0010000000474974513
0.7924081683158875,0.897165834903717,0.0010000000474974513
0.7883781790733337,0.8917727470397949,0.0010000000474974513
0.7844831347465515,0.8860432505607605,0.0010000000474974513
0.7812338471412659,0.88493412733078,0.0010000000474974513
0.7844031453132629,0.8816208243370056,0.0010000000474974513
0.7793762683868408,0.8827314972877502,0.0010000000474974513
0.7772953510284424,0.8778747916221619,0.0010000000474974513
0.769144594669342,0.878810465335846,0.0010000000474974513
0.7731776833534241,0.8782304525375366,0.0010000000474974513
0.7735778093338013,0.8722967505455017,0.0010000000474974513
0.7655003666877747,0.869647204875946,0.0010000000474974513
0.7615590691566467,0.8617979884147644,0.0010000000474974513
0.7613476514816284,0.860568106174469,0.0010000000474974513
0.7629518508911133,0.8605288863182068,0.0010000000474974513
0.7543764114379883,0.8670544028282166,0.0010000000474974513
0.757607638835907,0.8621619939804077,0.0010000000474974513
0.7503877282142639,0.8614740371704102,0.0010000000474974513
0.7450690269470215,0.852083146572113,0.0010000000474974513
0.746373176574707,0.8585758805274963,0.0010000000474974513
0.745802104473114,0.8667265176773071,0.0010000000474974513
0.7486913204193115,0.8643229603767395,0.0010000000474974513
0.7393227815628052,0.8563907146453857,0.0010000000474974513
0.7365148663520813,0.8511509895324707,0.0010000000474974513
0.7387915253639221,0.8505816459655762,0.0010000000474974513
0.7379987239837646,0.8382899165153503,0.0010000000474974513
0.7298847436904907,0.8326063752174377,0.0010000000474974513
0.7324147820472717,0.8374056816101074,0.0010000000474974513
0.7288323640823364,0.8367592096328735,0.0010000000474974513
0.7240471243858337,0.8336724638938904,0.0010000000474974513
0.7281219959259033,0.8349575400352478,0.0010000000474974513
0.7253071665763855,0.8338095545768738,0.0010000000474974513
0.7190747261047363,0.825788140296936,0.0005000000237487257
0.7179749608039856,0.8259384036064148,0.0005000000237487257
0.712736189365387,0.8228607177734375,0.0005000000237487257
0.7132719159126282,0.8225390315055847,0.0005000000237487257
0.7169370651245117,0.822673499584198,0.0005000000237487257
0.7123759388923645,0.8216862082481384,0.0005000000237487257
0.7122584581375122,0.8194645047187805,0.0005000000237487257
0.710907518863678,0.8220237493515015,0.0005000000237487257
0.7136092185974121,0.8175054788589478,0.0005000000237487257
0.7111948132514954,0.818045973777771,0.0005000000237487257
0.7056898474693298,0.816672682762146,0.0005000000237487257
0.7051946520805359,0.8151339292526245,0.0005000000237487257
0.7075535655021667,0.8169013261795044,0.0005000000237487257
0.7069371342658997,0.8147576451301575,0.0005000000237487257
0.7077047824859619,0.8143377304077148,0.0005000000237487257
0.7071170210838318,0.8142063617706299,0.0005000000237487257
0.7058429718017578,0.8139026761054993,0.0005000000237487257
0.7048290371894836,0.8130258917808533,0.0005000000237487257
0.702866792678833,0.8108840584754944,0.0005000000237487257
0.7015069127082825,0.811828076839447,0.0005000000237487257
0.7030571103096008,0.809557318687439,0.0005000000237487257
0.7005040645599365,0.8105098605155945,0.0005000000237487257
0.6992075443267822,0.8098015189170837,0.0005000000237487257
0.6950313448905945,0.8097459077835083,0.0005000000237487257
0.6994144916534424,0.8114736676216125,0.0005000000237487257
0.6989375948905945,0.8088576197624207,0.0005000000237487257
0.6996212005615234,0.8102362155914307,0.0005000000237487257
0.6923157572746277,0.8086903691291809,0.0005000000237487257
0.6984305381774902,0.8078052401542664,0.0005000000237487257
0.6999717950820923,0.807685136795044,0.0005000000237487257
0.6970062851905823,0.806510329246521,0.0005000000237487257
0.6942533850669861,0.8065537810325623,0.0005000000237487257
0.6976494789123535,0.8058689832687378,0.0005000000237487257
0.6950955390930176,0.8073475956916809,0.0005000000237487257
