loss,val_loss,learning_rate
0.8453770279884338,0.7080262303352356,0.0010000000474974513
0.6148441433906555,0.4595297873020172,0.0010000000474974513
0.5171360969543457,0.3733823001384735,0.0010000000474974513
0.4925489127635956,0.35035330057144165,0.0010000000474974513
0.46560901403427124,0.33887314796447754,0.0010000000474974513
0.44917094707489014,0.32777902483940125,0.0010000000474974513
0.4414921700954437,0.32102271914482117,0.0010000000474974513
0.4288986921310425,0.3130270540714264,0.0010000000474974513
0.41835638880729675,0.31468507647514343,0.0010000000474974513
0.42433223128318787,0.3141929805278778,0.0010000000474974513
0.4132481515407562,0.31320327520370483,0.0010000000474974513
0.40750575065612793,0.3107399344444275,0.0010000000474974513
0.40075287222862244,0.3095477223396301,0.0010000000474974513
0.3937559723854065,0.30765408277511597,0.0010000000474974513
0.39121055603027344,0.31075921654701233,0.0010000000474974513
0.3844988942146301,0.3078082203865051,0.0010000000474974513
0.3762918710708618,0.31351789832115173,0.0010000000474974513
0.3725731372833252,0.3099656105041504,0.0010000000474974513
0.35928109288215637,0.3129286766052246,0.0010000000474974513
0.36168062686920166,0.31628137826919556,0.0005000000237487257
0.35378849506378174,0.31733179092407227,0.0005000000237487257
0.3510499894618988,0.31927725672721863,0.0005000000237487257
0.34880495071411133,0.32202383875846863,0.0005000000237487257
0.3449385166168213,0.32763373851776123,0.0005000000237487257
