loss,val_loss,learning_rate
0.9939742088317871,1.1517897844314575,0.0010000000474974513
0.9735555648803711,1.1280508041381836,0.0010000000474974513
0.9577706456184387,1.1066107749938965,0.0010000000474974513
0.9446711540222168,1.0825138092041016,0.0010000000474974513
0.9292140603065491,1.054542899131775,0.0010000000474974513
0.9118342399597168,1.0209134817123413,0.0010000000474974513
0.8913175463676453,0.9799622893333435,0.0010000000474974513
0.8634213805198669,0.9285457134246826,0.0010000000474974513
0.8349254727363586,0.8675525188446045,0.0010000000474974513
0.7982801795005798,0.7996652126312256,0.0010000000474974513
0.7625263333320618,0.730789840221405,0.0010000000474974513
0.7229576706886292,0.6651062369346619,0.0010000000474974513
0.6880149841308594,0.6084224581718445,0.0010000000474974513
0.6539480090141296,0.5573499798774719,0.0010000000474974513
0.6151731014251709,0.5124529600143433,0.0010000000474974513
0.5796632766723633,0.4811750650405884,0.0010000000474974513
0.5467128157615662,0.4552239179611206,0.0010000000474974513
0.5106715559959412,0.4264446198940277,0.0010000000474974513
0.4812281131744385,0.41737908124923706,0.0010000000474974513
0.4627181887626648,0.40597429871559143,0.0010000000474974513
0.4449435770511627,0.39480406045913696,0.0010000000474974513
0.4309159517288208,0.385820209980011,0.0010000000474974513
0.42401883006095886,0.3843289017677307,0.0010000000474974513
0.41261282563209534,0.389813095331192,0.0010000000474974513
0.40359625220298767,0.382511705160141,0.0010000000474974513
0.4023326635360718,0.3816758692264557,0.0010000000474974513
0.3937433958053589,0.37900304794311523,0.0010000000474974513
0.3889729082584381,0.3714785873889923,0.0010000000474974513
0.3879905641078949,0.3716932535171509,0.0010000000474974513
0.3733467161655426,0.368783563375473,0.0010000000474974513
0.38201507925987244,0.3623369038105011,0.0010000000474974513
0.3729264736175537,0.3650226891040802,0.0010000000474974513
0.3685415983200073,0.3699418604373932,0.0010000000474974513
0.36396926641464233,0.3644106090068817,0.0010000000474974513
0.35581955313682556,0.3615071773529053,0.0010000000474974513
0.3587263822555542,0.36075258255004883,0.0010000000474974513
0.3480169177055359,0.3539167642593384,0.0010000000474974513
0.3443000316619873,0.3545995056629181,0.0010000000474974513
0.34546154737472534,0.35627615451812744,0.0010000000474974513
0.3393058180809021,0.3538346588611603,0.0010000000474974513
0.3386656641960144,0.35118773579597473,0.0010000000474974513
0.3279561698436737,0.3527373671531677,0.0010000000474974513
0.3322414755821228,0.3515966832637787,0.0010000000474974513
0.3278631269931793,0.35250744223594666,0.0010000000474974513
0.32506263256073,0.3586971163749695,0.0010000000474974513
0.3192174732685089,0.34546127915382385,0.0010000000474974513
0.32124781608581543,0.34970739483833313,0.0010000000474974513
0.3193216025829315,0.3460734784603119,0.0010000000474974513
0.314754843711853,0.35011962056159973,0.0010000000474974513
0.3156655430793762,0.35190221667289734,0.0010000000474974513
0.3096080720424652,0.3516610562801361,0.0010000000474974513
0.30707216262817383,0.3565654158592224,0.0005000000237487257
0.30836811661720276,0.3512674570083618,0.0005000000237487257
0.30557459592819214,0.3623660206794739,0.0005000000237487257
0.3009970188140869,0.3482087552547455,0.0005000000237487257
0.3045620918273926,0.35237908363342285,0.0005000000237487257
