loss,val_loss,learning_rate
1.0438932180404663,1.0430710315704346,0.0010000000474974513
0.7787193059921265,0.6964442729949951,0.0010000000474974513
0.5922277569770813,0.4725954532623291,0.0010000000474974513
0.5284985303878784,0.40900659561157227,0.0010000000474974513
0.50138258934021,0.3872896134853363,0.0010000000474974513
0.4739743769168854,0.36423414945602417,0.0010000000474974513
0.46546727418899536,0.34834015369415283,0.0010000000474974513
0.4553341865539551,0.33578556776046753,0.0010000000474974513
0.4540766477584839,0.3274531364440918,0.0010000000474974513
0.4401620924472809,0.32299426198005676,0.0010000000474974513
0.4314955770969391,0.31437402963638306,0.0010000000474974513
0.4292941093444824,0.3127690255641937,0.0010000000474974513
0.42589887976646423,0.3098166286945343,0.0010000000474974513
0.41787800192832947,0.30732956528663635,0.0010000000474974513
0.40930289030075073,0.3029482066631317,0.0010000000474974513
0.4073229730129242,0.30100488662719727,0.0010000000474974513
0.40042969584465027,0.30105406045913696,0.0010000000474974513
0.3915621340274811,0.29600363969802856,0.0010000000474974513
0.39589422941207886,0.29577043652534485,0.0010000000474974513
0.3889979422092438,0.29491886496543884,0.0010000000474974513
0.3866294324398041,0.29137301445007324,0.0010000000474974513
0.37767231464385986,0.2890625596046448,0.0010000000474974513
0.3751528859138489,0.2829933762550354,0.0010000000474974513
0.365242063999176,0.2804602384567261,0.0010000000474974513
0.36034271121025085,0.28185945749282837,0.0010000000474974513
0.3495625853538513,0.2829621732234955,0.0010000000474974513
0.34962156414985657,0.2874167561531067,0.0010000000474974513
0.33832690119743347,0.286929190158844,0.0010000000474974513
0.33363646268844604,0.29252487421035767,0.0010000000474974513
0.3196937143802643,0.2984124720096588,0.0005000000237487257
0.31658661365509033,0.2986372709274292,0.0005000000237487257
0.3106999695301056,0.30607569217681885,0.0005000000237487257
0.31210970878601074,0.3072255551815033,0.0005000000237487257
0.31129637360572815,0.31073087453842163,0.0005000000237487257
